,Artist,Song Title,Lyrics,Year,word_count
1502,Cardi B Featuring Migos,Drip,boy cassius cardi nnonstop came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice give little something remember cardi tryna make love sprinter yeah quick drop nigga like kemba go looking like right swipe tinder woo shit hoes shit light wrist hoes wrist look bitches feel like stilts hoes woo fuck ya baby daddy right right anna mae got cake pound pound go eat drown mac n cheese bowl sound sound got gushy yeah fact never pussy bitch since pajamas footies mvp still rookie like woo gotta work anger ayy might kill bitch fingers ayy gotta stay outta gucci woo finna run outta hangers woo stripper rapper singer busting bucks bentley bentayga ride hood like bitch mayor bitch bitch danger came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice bitch thot tricking thot thot put knee make lick lick patek wrist glistening drip drip bitch got mad dissed hey shawty nothing rich nigga nothin put check bitch nigga brrt fuck whole set clique nigga fuck em got gang full dud broke niggas dud diamonds price price getting involved hype hype rich get fight rich 50 racks got jeans fitting tight 50 racks pay price boys come wipe ya wipe ya dispose diaper dispose yeah trap every week every night woah word move smooth indictments hey yeah freakazoid lightning lightnin 57 90 breitling breit got mil got excited million cash going turn michael myers baguettes keep dripping dropping drip wrist liquid watches watch told bitch jump dick pop yeah get little bitch deposit hey brrt came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice bitch thot tricking thot thot put knee make lick lick patek wrist glistening uh drip drip bitch got mad dissed hey taketakeoff came dripping drippin never slipping pimp pimp fucking quarter million nigga feeling feelin abort mission nigga telling squealing squealin splash took bitch piccadilly splash water ear gave nigga wet willy wet willy came dripping spilling walking bag bag tryna get niggas milli stack ceiling ceilin shooting civilians villians one dealing could make killing killin bags smell vacseal uh flag nigga throw care feelings fuck em ooh wearin dripping cal ripken hit nigga ken griffey home run bitch got thick guess ate jiffy leave going fly back city sure go get bag day racks go get rings playoffs rings pots beat bake packs fuck get laid smash big boy tools maaco big boy make bitch dance draco dance walking cheese queso cheese huncho fuck rodeo huncho private jet layover whew one call bae brrt walk spot makeover woo got addicted payola addicted hey came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice came dripping drip drip came dripping drip drip came dripping drip drip diamonds wrist dripping ice,2018.0,575
1503,YoungBoy Never Broke Again,No Smoke,bro bro nigga homie count money fuck hoes make sure get money laugh jokebecause opps funny put god man niggas want smoke smoke smoke niggas want go go leave momma lonely smoke smoke die bout money smoke smoke niggas want heard niggas want smoke want smoke better pull 100 yeah want smoke walk around draco protect taking nothing boy try know going burn ya quick come never running niggas hating mad bout something know going blow never stunting know going blow know coming know ever want ever want nigga stop talking know come pull skrt skrt hope slack know dumping bro bro nigga homie count money fuck hoes make sure get money laugh jokebecause opps funny put god man niggas want smoke smoke smoke niggas want go go leave momma lonely smoke smoke die bout money smoke smoke niggas want drop one one gone kill em shoot yo boy whoever around try get away gone run em get back ben knocking say name nigga specific know living living go tripping get hit glizzy hesitation bring bitches forty glocks extensions niggas talking hearing nigga better mind business gone get get forever posted trenches swear forever spinning niggas talk like catch gone get bro bro nigga homie count money fuck hoes make sure get money laugh jokebecause opps funny put god man niggas want smoke smoke smoke niggas want go go leave momma lonely smoke smoke die bout money smoke smoke niggas want,2018.0,241
1506,Daniel Caesar Featuring H.E.R.,Best Part,oh hey know babe hold kiss slowly sweetest thing change way would know coffee need morning sunshine rain pouring give give oh want see want see beautiful know see know star go follow matter far life movie oh best part oh best part ooh best part sunrise brown eyes yes one desire wake make love make love makes feel nice water stuck desert tylenol take head hurts sunshine life want see beautiful know see know star go follow matter far life movie best part oh best part ooh best part love say something love love say something love love love say something love love say something love love love say something love love say something love love,2018.0,117
1507,6ix9ine,Kooda,scum gang niggas running mouth never pop got drop spot everybody watch niggas 50 know hopped mobbed opps gon show niggas really gang bang talk damn slang rap thing let nuts hang gon pull nigga ndale sangre post race gon die today spot blow 50 bands shit 100 bands shit pockets running man fuck rubberband going fuck handstand fan man need drugs xan man damn man roll gon booted stupid shooting stupid brought knife brought ruger stupid really tote know shoot going prove back back moving stupid going use squad dicky stiffy uh bet give licky uh lil bitty uh bust titties uh skeezer uh really need uh bust leave uh little eater uh get back kickback blow shit back uh rip take flip send uh 223 hit clothes uh scum gang bout fendi finact uh niggas running mouth never pop got drop spot everybody watch niggas 50 know hopped mobbed opps gon show niggas really gang bang talk damn slang rap thing let nuts hang gon pull nigga ndale sangre post race gon die today talk hot internet boy goofy shit boy black van pull momma crib boy tie drive shit bridge lil boy talk hot internet boy goofy shit boy black van pull momma crib boy tie drive shit bridge lil boy niggas running mouth never pop got drop spot everybody watch niggas 50 know hopped mobbed opps gon show niggas really gang bang talk damn slang rap thing let nuts hang gon pull nigga ndale sangre post race gon die today,2018.0,254
1508,Quavo,W O R K I N M E,lsd thunderclouds feat sia diplo labrinth quavo w r k n e nina nesbitt loyal broods peach j cole album year freestyle chantel jeffries better louis child dear sense feat max 8 letters maluma mala nicki minaj barbie dreams elle king shame twenty one pilots levitate kane brown weekend jai wolf lost feat chelsea jade trippie redd taking walk stefflon pretty girl loren gray story dreamers washed jason mraz let see night lauren daigle still rolling stones foxing slapstick quavo b u b b l e g u rfs du sol underwater rlumr right danny ocean epa wei ciara freak feat tekno gnash dear insecurity feat ben abraham gucci mane kept back feat lil pump troye sivan animal abby anderson dance away broken heart q yeah yeah feat 50 cent boogie wit da hoodie murda beatz girl red 4am amy saba pubbles sports cadillac skepta suspect shailan stay method man grand prix tom morello rabbit revenge feat bassnectar gallant room matter feat aap ferg vanjess elley duh fever wafia good trevor myall pyro heart dermot kennedy heartless recorded rak studios london mitski two slow dancers captain cuts zookper georgia ku think cuban doll ybn nahmir big chop skye chris brown fairytale folly rae one wild nothing shallow water red velvet bad boy english version six u syml love sam feldt club mix bear want cassadee pope one red light chromeo x must feat dram avonlea cars boys india lake girl new york city jake owen honkytonk jessie reyez sola elderbrook capricorn jumper rivals feat killy smooky margielaa fetty luciano bobby shmurda wall walker mcguire moses sumney calltoarms salt cathedral rudeboy big red machine deep green dilly dally sober motel lykke li u got bad recorded spotify studios stockholm droeloe nevve weird machine yoshi flower brown paper bag struts primadonna like cmc grx icona pop x reese laflare nosebleeds feat young thug half animal magic aphex twin t69 collapse marissa nadler blue vapor dan parsons dream lover toto hash pipe passenger free thutmose nombe run wild phora come thru old dominion bad love recorded sound stages studios nashville shaed snny got like wet 11 hours branchez remix amos lee dying white light daniella mason human young nudy zone 6 phony ppl get boyfriend bethel music josh baldwin stand love radio version switchfoot found unbroken path redemption casting crowns jesus maty noyes new friends jordan smith end love medasin work feat kaz moon thegifted sam fischer restless adam friedman bloom ro james excuse nef pharoah feat dej loaf st paul broken bones gotitbad cher give give give man midnight dave grohl play,2018.0,430
1509,Drake,Mob Ties,ayy sick niggas sick sick niggas sick sick hire help help get rid niggas skrr sick shit move ritz turned bitch ayy yeah glebecause lambo moving fast skrr class g class lotta class ss ss rocket bitch got tags skrr skrr louis bags exchange body bags yeah sick niggas sick sick niggas sick sick hire help help get rid niggas grr fuck whatever tired tired fuck mob got ties lotta ties lotta ties knock pay tithes doo want gone know late loveydovey shit brother shit shit late late ayy late loveydovey shit brother shit shit late ayy late ayy sick niggas sick niggas hire help get rid niggas rara dada bitch chanel bitch escada sick sick sick sick yeah shook please let fool ya care look nah heard talking quiet shush shh twentynine coming edge cook cook lead league scoring man look assists shh yes future like reminisce yeah forget thing patient gift yeah try tell em got insist insist yeah tell gave em two forty million like chappelle two standing coffin hammer nail two heard hit name ring bell nah sick niggas sick hire help get rid niggas sick shit sick sick running blitz ayy whatever ayy tired tired fuck mob got ties lotta ties lotta ties knock pay tithes doo want gone know late loveydovey shit brother shit shit late late ayy late loveydovey shit brother shit shit late ayy late,2018.0,233
1511,Kanye West,All Mine,yeah supermodel thick damn ass busting bottom going lose mind crazy medulla oblongata get rubbing lamp get genie bottle fuck fuck pussy good go n back pipe going pipe make mine done fell love juicy thing make pussy sing one time baby big make cry come boohoo shit yeah supermodel thick damn ass busting bottom going lose mind crazy medulla oblongata get rubbing lamp get genie bottle pull kerry washington gon enormous scandal could naomi campbell still might want stormy daniels sometimes gotta bag boss call taking corey gambles find food court might enjoy sample thots christian mingle almost got tristan single ball like kobe guarantee bitch going leave ayy time extremely valuable prefer waste girls basic ye shit right let want let threesome blunt love tittiesbecause prove focus two things yeah supermodel thick damn ass busting bottom going lose mind crazy medulla oblongata get rubbing lamp get genie bottle get genie bottle let hit raw like fuck outcome ayy none us would without cum ayy income ayy ayy let see go ahead spend ayy driving round drifit ayy going think type dry snitch hm mhm see pull three stripes ayy ayy going fuck around make bitch yeah supermodel thick damn ass busting bottom going lose mind crazy medulla oblongata get rubbing lamp get genie bottle get genie bottle,2018.0,219
1512,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,right sound hitmaka feel vibe contagious look eyes shit dangerous grateful patience know going changes taking pictures know angles ooh perfect damn close ooh give something pay angel got halo nights like really want right really want take oh nights like really want right right really want take baby yeah yeah uh nights like feeling right like never really spent time like huh second time crib knowing might hit said look like like bitch yeah look eyes shit dangerous pussy wet call angel dust done put many diamond chains get tangled never felt like strange fuck like loving got yo ex nigga calling muchbecause kid ella mai boo would gotta call watch wraith pull stars since throwing shade us facts woo feel vibe contagious look yo eyes shit dangerous eyes grateful patience hey know going changes taking pictures know angles ooh perfect damn close ooh give something pay like loving uh feel vibe uh deep inside yeah fucking ooh let ride yeah first curved let slide yo hips curvy let slide ooh flipped relation goal come like beyonc hova hermes money fashion nova said yo ex depressed glad overbecause rocking real one maxing million hit back back make still cum know bitches hating gon kill facts feel vibe contagious look yo eyes shit dangerous eyes grateful patience know going changes taking pictures know angles ooh perfect damn close ooh give something pay like loving ayy know bad babe know laugh shawties try text back projects exotic give pussy many options many options girl got calling different numbers selfish know want leaving work deserve birkin girl contagious damn shit dangerous feel vibe contagious look yo eyes shit dangerous grateful patience know going changes taking pictures know angles ooh perfect damn close ooh give something pay like loving,2018.0,296
1513,Travis Scott,Stargazing,rolling rolling rolling got stargazing yeah sipping purp feeling like barre baby lit whatever downed got going crazy yah psychedelics got going crazy alright hot hell heat yeah yeah storm came saved life head sky knees straight nowhere came save night nighttime woo yeah rolling rolling rolling got stargazing roll psychedelics got going crazy oh niggas femaling excelling yeah intellin tellin propelling top ellen uh choppers kill jealous propane repellent got going crazy lit tour tell em brought section gang keep calling getting hectic brrt like projected cut plug interjected got going crazy rolling rolling rolling got stargazing yeah sipping purp feeling like barre baby lit whatever downed got going crazy yah psychedelics got going crazy alright hot hell heat yeah yeah storm came saved life head sky knees straight nowhere came save night nighttime woo yeah got going crazy okay days got time lay drown thoughts tried kind things take past traumatized got thousand kids outside tryna come alive 99 took astroworld relocate told dogs would bring back seal faith car notes baby girl played tourist guide got keys city know rides got new money got new problems got new enemies make top amenities packing toyota like league mosh pit injuries got em stage diving nosebleeds alright alright alright hit booger sugar notil nose bleed alright alright alright bounce shit forever knees talking bout forever got whole week alright alright alright plus know baby mama trophy throwing b feel like bleed keep dick jumping feel like moby way gold beef feel like kobe yeah right astronomical see picked ways feel responsible tryna say problems improbable keep itching spirit diabolical ya feel,2018.0,272
1514,Lil Wayne,Uproar,weezy weezy weezy weezy weezy weezy weezy weezy see thank man thank yall know name ayo mack let beat drop ladies gentlemen c5 wayne time yeah yeah yeah zone zone zone zone zone let see shoulders work mean know yall came uh got lighter fuck smoking hot haa fuck though love go five four three two let one go bow get fuck though bluff bro aiming head like buffalo roughneck cutthroat tough guy enough jokes sun die night young though diamonds still shine rough ho fuck though love go five four three two ones go shit show put front row talking shit bro let tongue show money bitches hoes still favorite love quote put gun inside fuck sleep gun snore fuck yo love go trade ski mask muzzle blood bath suds go swizz beat drums go iffy drugs go sip lean doublecup toast got duffle full hundos love go uproar fuck though love go five four three two let one go bow get fuck though bluff bro aiming head like buffalo fuck though love go five four three two let one go bow get fuck though bluff bro aiming head like buffalo get fuck though bluff bro come scuffle without scuff woah puff puff bro huff though yellow diamonds close catch sunstroke front door gun stowed knock knock go jungle utmost nutzos nuts fuck bro bro grow fast roll slow throw gang signs throw dope dreadlock hang like dun know put green bag like lawnmower hair trigger pulled back like cornrow extra clip stash like console listening bono listen donald fuck bro love go swizzy chef like lunch gross look bro scuds go see shovel bruh go hmm unknown way coming back unborns see bag think drug lord empty give back uproar fuck though love go five four three two let one go bow get fuck though bluff bro aiming head like buffalo fuck though love go five four three two let one go bow get fuck though bluff bro aiming head like buffalo,2018.0,334
